|salesorderid|product_name                   |orderqty|unitprice |
|51,810      |Sport-100 Helmet, Black         |13      |20.2942   |
|51,810      |Short-Sleeve Classic Jersey, L  |13      |31.3142   |
|51,789      |HL Touring Frame - Yellow, 54   |13      |582.2678  |
|58,932      |Touring-1000 Blue, 60           |13      |1,382.7606|
|51,132      |Road-750 Black, 52              |13      |313.1942  |
|51,774      |Short-Sleeve Classic Jersey, S  |13      |31.3142   |
|51,774      |Sport-100 Helmet, Blue          |13      |20.2942   |
|51,140      |Water Bottle - 30 oz.           |13      |2.8942    |
|53,530      |Long-Sleeve Logo Jersey, L      |13      |28.9942   |
|51,770      |Racing Socks, L                 |13      |5.2142    |
|51,168      |Long-Sleeve Logo Jersey, L      |13      |28.9942   |
|51,140      |Half-Finger Gloves, M           |13      |14.2042   |
|53,513      |Short-Sleeve Classic Jersey, S  |13      |31.3142   |
|51,761      |Touring-3000 Yellow, 62         |13      |334.0575  |
|45,786      |Road-650 Black, 52              |13      |405.477   |
|51,761      |Bike Wash - Dissolver           |13      |4.611     |
|46,669      |Long-Sleeve Logo Jersey, L      |13      |27.879    |
|51,761      |Short-Sleeve Classic Jersey, XL |13      |31.3142   |
|43,879      |AWC Logo Cap                    |13      |5.0136    |
|51,143      |Short-Sleeve Classic Jersey, L  |13      |31.3142   |
|47,008      |Sport-100 Helmet, Blue          |13      |19.5136   |
|58,931      |Half-Finger Gloves, M           |13      |14.2042   |
|47,450      |Road-650 Red, 44                |13      |454.1342  |
|53,530      |Sport-100 Helmet, Blue          |13      |20.2942   |
|47,012      |Women's Tights, L               |13      |43.4942   |
|51,151      |Road-350-W Yellow, 48           |13      |986.5742  |
|51,745      |Racing Socks, M                 |13      |5.2142    |
|53,513      |Touring-1000 Yellow, 60         |13      |953.628   |
|51,151      |Short-Sleeve Classic Jersey, L  |13      |31.3142   |
|53,518      |Women's Mountain Shorts, S      |13      |40.5942   |
|51,151      |Long-Sleeve Logo Jersey, M      |13      |28.9942   |
|71,794      |Classic Vest, M                 |13      |36.83     |
|55,252      |Women's Mountain Shorts, L      |13      |40.5942   |
|47,456      |Full-Finger Gloves, M           |13      |22.0342   |
|55,251      |Women's Mountain Shorts, S      |13      |40.5942   |
|46,086      |Sport-100 Helmet, Black         |13      |19.5136   |
|57,098      |Women's Mountain Shorts, L      |13      |40.5942   |
|55,254      |Long-Sleeve Logo Jersey, L      |13      |28.9942   |
|57,086      |Short-Sleeve Classic Jersey, XL |13      |31.3142   |
|55,249      |Sport-100 Helmet, Red           |13      |20.2942   |
|71,783      |Road-350-W Yellow, 42           |13      |986.5742  |
|55,257      |Racing Socks, L                 |13      |5.2142    |
|47,458      |Full-Finger Gloves, M           |13      |22.0342   |
|47,685      |Full-Finger Gloves, L           |13      |22.0342   |
|71,806      |Women's Mountain Shorts, L      |13      |40.5942   |
|71,808      |Sport-100 Helmet, Black         |13      |20.2942   |
|59,064      |ML Mountain Frame-W - Silver, 40|13      |211.1722  |
|69,561      |Women's Mountain Shorts, L      |13      |40.5942   |
|46,086      |Long-Sleeve Logo Jersey, L      |13      |27.879    |
|49,095      |Mountain-300 Black, 48          |13      |626.3942  |
|55,249      |Short-Sleeve Classic Jersey, L  |13      |31.3142   |
|71,824      |Road-350-W Yellow, 48           |13      |986.5742  |
|48,392      |Sport-100 Helmet, Black         |13      |19.5136   |
|59,040      |Touring-1000 Blue, 60           |13      |1,382.7606|
|59,029      |Women's Mountain Shorts, S      |13      |40.5942   |
|49,095      |Mountain-300 Black, 40          |13      |626.3942  |
|47,662      |Long-Sleeve Logo Jersey, L      |13      |27.879    |
|71,832      |Women's Mountain Shorts, S      |13      |40.5942   |
|71,836      |Women's Mountain Shorts, S      |13      |40.5942   |
|57,143      |Touring-1000 Blue, 46           |12      |1,382.7606|
|46,657      |HL Mountain Rear Wheel          |12      |189.7847  |
|57,154      |Classic Vest, M                 |12      |36.83     |
|47,685      |Full-Finger Gloves, M           |12      |22.0342   |
|58,918      |ML Mountain Seat/Saddle         |12      |22.7012   |
|58,918      |Women's Mountain Shorts, L      |12      |40.5942   |
|47,694      |Road-650 Black, 58              |12      |454.1342  |
|58,920      |Sport-100 Helmet, Blue          |12      |20.2942   |
|46,657      |ML Headset                      |12      |59.3282   |
|58,920      |Sport-100 Helmet, Black         |12      |20.2942   |
|58,922      |Classic Vest, S                 |12      |36.83     |
|58,927      |Water Bottle - 30 oz.           |12      |2.8942    |
|58,927      |Bike Wash - Dissolver           |12      |4.611     |
|58,927      |Sport-100 Helmet, Red           |12      |20.2942   |
|47,696      |ML Mountain Handlebars          |12      |32.6487   |
|58,932      |Sport-100 Helmet, Blue          |12      |20.2942   |
|47,700      |Women's Tights, S               |12      |43.4942   |
|58,932      |Classic Vest, S                 |12      |36.83     |
|58,932      |Hitch Rack - 4-Bike             |12      |69.6      |
|58,944      |Women's Mountain Shorts, S      |12      |40.5942   |
|58,946      |Touring-2000 Blue, 54           |12      |704.613   |
|58,951      |Women's Mountain Shorts, S      |12      |40.5942   |
|46,660      |Road-650 Red, 60                |12      |454.1342  |
|58,958      |Sport-100 Helmet, Blue          |12      |20.2942   |
|58,958      |Half-Finger Gloves, M           |12      |14.2042   |
|58,971      |Bike Wash - Dissolver           |12      |4.611     |
|47,705      |Women's Tights, L               |12      |43.4942   |
|47,708      |Long-Sleeve Logo Jersey, L      |12      |27.879    |
|58,978      |Women's Mountain Shorts, S      |12      |40.5942   |
|58,981      |Classic Vest, S                 |12      |36.83     |
|58,981      |Sport-100 Helmet, Red           |12      |20.2942   |
|59,011      |Bike Wash - Dissolver           |12      |4.611     |
|47,716      |Women's Tights, S               |12      |43.4942   |
|59,074      |Water Bottle - 30 oz.           |12      |2.8942    |
|46,662      |Road-650 Black, 52              |12      |454.1342  |
|61,182      |Women's Mountain Shorts, S      |12      |40.5942   |
|47,724      |Sport-100 Helmet, Red           |12      |19.5136   |
|47,724      |Road-650 Black, 52              |12      |454.1342  |
|61,190      |AWC Logo Cap                    |12      |5.2142    |
|61,193      |Racing Socks, L                 |12      |5.2142    |
|61,199      |Mountain-200 Black, 42          |12      |1,331.0942|
|46,662      |Women's Tights, L               |12      |43.4942   |
|61,218      |Short-Sleeve Classic Jersey, XL |12      |31.3142   |
|61,228      |Classic Vest, S                 |12      |36.83     |
|47,980      |Women's Tights, S               |12      |43.4942   |
|61,263      |Short-Sleeve Classic Jersey, XL |12      |31.3142   |
|47,986      |Mountain-200 Silver, 38         |12      |1,201.4234|
|63,157      |Women's Mountain Shorts, S      |12      |40.5942   |
|63,171      |Touring-1000 Blue, 60           |12      |1,382.7606|
|47,991      |Full-Finger Gloves, L           |12      |22.0342   |
|63,179      |Classic Vest, S                 |12      |36.83     |
|46,668      |Women's Tights, L               |12      |43.4942   |
|47,997      |Full-Finger Gloves, L           |12      |22.0342   |
|63,223      |Water Bottle - 30 oz.           |12      |2.8942    |
|48,017      |Women's Tights, L               |12      |43.4942   |
|48,017      |Sport-100 Helmet, Blue          |12      |19.5136   |
|48,023      |Road-650 Red, 44                |12      |454.1342  |
|63,291      |Mountain-200 Silver, 38         |12      |1,345.5942|
|45,783      |Mountain Bike Socks, M          |12      |5.51      |
|48,033      |Women's Tights, S               |12      |43.4942   |
|65,173      |Racing Socks, L                 |12      |5.2142    |
|48,036      |AWC Logo Cap                    |12      |5.0136    |
|65,177      |Classic Vest, S                 |12      |36.83     |
|48,036      |Women's Tights, L               |12      |43.4942   |
|65,210      |Classic Vest, S                 |12      |36.83     |
|48,049      |Full-Finger Gloves, L           |12      |22.0342   |
|65,232      |Women's Mountain Shorts, L      |12      |40.5942   |
|65,257      |Long-Sleeve Logo Jersey, L      |12      |28.9942   |
|67,260      |Classic Vest, S                 |12      |36.83     |
|67,268      |AWC Logo Cap                    |12      |5.2142    |
|67,268      |Short-Sleeve Classic Jersey, L  |12      |31.3142   |
|67,268      |Hitch Rack - 4-Bike             |12      |69.6      |
|48,076      |Full-Finger Gloves, M           |12      |22.0342   |
|67,270      |Road-350-W Yellow, 40           |12      |986.5742  |
|67,272      |Women's Mountain Shorts, S      |12      |40.5942   |
|67,273      |Water Bottle - 30 oz.           |12      |2.8942    |
|67,273      |Long-Sleeve Logo Jersey, L      |12      |28.9942   |
|67,287      |Racing Socks, L                 |12      |5.2142    |
|67,289      |Classic Vest, S                 |12      |36.83     |
|67,289      |Bike Wash - Dissolver           |12      |4.611     |
|67,292      |Racing Socks, M                 |12      |5.2142    |
|67,294      |AWC Logo Cap                    |12      |5.2142    |
|67,294      |Classic Vest, S                 |12      |36.83     |
|67,294      |Hydration Pack - 70 oz.         |12      |31.8942   |
|67,294      |Water Bottle - 30 oz.           |12      |2.8942    |
|67,294      |Hitch Rack - 4-Bike             |12      |69.6      |
|67,294      |Bike Wash - Dissolver           |12      |4.611     |
|67,295      |HL Mountain Pedal               |12      |46.9742   |
|67,297      |Mountain-200 Black, 38          |12      |1,331.0942|
|67,305      |Touring-3000 Yellow, 44         |12      |430.563   |
|67,305      |Water Bottle - 30 oz.           |12      |2.8942    |
|48,295      |Men's Sports Shorts, S          |12      |34.7942   |
|67,305      |Short-Sleeve Classic Jersey, L  |12      |31.3142   |
|67,314      |Hitch Rack - 4-Bike             |12      |69.6      |
|67,316      |Bike Wash - Dissolver           |12      |4.611     |
|67,316      |Classic Vest, M                 |12      |36.83     |
|67,324      |Long-Sleeve Logo Jersey, L      |12      |28.9942   |
|67,325      |AWC Logo Cap                    |12      |5.2142    |
|67,325      |Short-Sleeve Classic Jersey, XL |12      |31.3142   |
|48,306      |Mountain-200 Silver, 46         |12      |1,201.4234|
|67,327      |AWC Logo Cap                    |12      |5.2142    |
|67,339      |Short-Sleeve Classic Jersey, L  |12      |31.3142   |
|46,671      |Long-Sleeve Logo Jersey, M      |12      |27.879    |
|67,343      |Long-Sleeve Logo Jersey, L      |12      |28.9942   |
|67,347      |Hitch Rack - 4-Bike             |12      |69.6      |
|67,347      |Water Bottle - 30 oz.           |12      |2.8942    |
|46,671      |Road-650 Red, 48                |12      |454.1342  |
|67,349      |Sport-100 Helmet, Blue          |12      |20.2942   |
|67,349      |Classic Vest, M                 |12      |36.83     |
|67,349      |Short-Sleeve Classic Jersey, L  |12      |31.3142   |
|48,307      |Sport-100 Helmet, Red           |12      |19.5136   |
|48,307      |Sport-100 Helmet, Black         |12      |19.5136   |
|69,401      |Hitch Rack - 4-Bike             |12      |69.6      |
|69,404      |Women's Mountain Shorts, S      |12      |40.5942   |
|69,413      |Women's Mountain Shorts, L      |12      |40.5942   |
|69,422      |Long-Sleeve Logo Jersey, L      |12      |28.9942   |
|69,422      |AWC Logo Cap                    |12      |5.2142    |
|69,422      |Sport-100 Helmet, Red           |12      |20.2942   |
|46,672      |Long-Sleeve Logo Jersey, XL     |12      |27.879    |
|69,426      |Classic Vest, M                 |12      |36.83     |
|48,321      |Full-Finger Gloves, L           |12      |22.0342   |
|69,437      |AWC Logo Cap                    |12      |5.2142    |
|69,442      |Water Bottle - 30 oz.           |12      |2.8942    |
|69,442      |Short-Sleeve Classic Jersey, L  |12      |31.3142   |
|69,444      |Hydration Pack - 70 oz.         |12      |31.8942   |
|69,454      |Long-Sleeve Logo Jersey, L      |12      |28.9942   |
|48,336      |Road-650 Red, 60                |12      |454.1342  |
|69,454      |AWC Logo Cap                    |12      |5.2142    |
|48,336      |Women's Tights, S               |12      |43.4942   |
|69,454      |Hitch Rack - 4-Bike             |12      |69.6      |
|48,336      |AWC Logo Cap                    |12      |5.0136    |
|69,462      |Racing Socks, M                 |12      |5.2142    |
|48,341      |Sport-100 Helmet, Blue          |12      |19.5136   |
|69,464      |Hitch Rack - 4-Bike             |12      |69.6      |
|48,341      |Sport-100 Helmet, Black         |12      |19.5136   |
|44,518      |Mountain-100 Black, 42          |12      |1,957.4942|
|48,363      |AWC Logo Cap                    |12      |5.0136    |
|69,526      |Bike Wash - Dissolver           |12      |4.611     |
|69,526      |Water Bottle - 30 oz.           |12      |2.8942    |
|69,528      |Classic Vest, S                 |12      |36.83     |
|48,375      |Long-Sleeve Logo Jersey, L      |12      |27.879    |
|48,378      |Long-Sleeve Logo Jersey, L      |12      |27.879    |
|69,535      |Touring-3000 Yellow, 44         |12      |430.563   |
